
> admin_web@0.1.0 dev
> next dev

▲ Next.js 16.2.11 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://169.254.0.21:3000
- Environments: .env
✓ Ready in 597ms
⚠ Warning: Next.js inferred your workspace root, but it may not be correct.
 We detected multiple lockfiles and selected the directory of /home/user/package-lock.json as the root directory.
 To silence this warning, set `turbopack.root` in your Next.js config, or consider removing one of the lockfiles if it's not needed.
   See https://nextjs.org/docs/app/api-reference/config/next-config-js/turbopack#root-directory for more information.
 Detected additional lockfiles: 
   * /home/user/admin_web/package-lock.json

 OPTIONS /api/public/wishes/my 200 in 28ms (next.js: 21ms, application-code: 7ms)
 GET /api/public/page-configs/home 200 in 27ms (next.js: 14ms, application-code: 13ms)
 GET /api/public/notifications?userId=15&limit=50 200 in 24ms (next.js: 18ms, application-code: 6ms)
 GET /api/public/attendance/status?userId=15 200 in 13ms (next.js: 4ms, application-code: 9ms)
 GET /api/public/pass/policies 200 in 20ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/pass/status?userId=15 200 in 23ms (next.js: 11ms, application-code: 12ms)
 GET /api/public/auth/me 200 in 33ms (next.js: 5ms, application-code: 28ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/attendance/status?userId=15 200 in 16ms (next.js: 5ms, application-code: 11ms)
 GET /api/public/wishes/my 200 in 20ms (next.js: 7ms, application-code: 13ms)
 GET /api/public/pass/status?userId=15 200 in 17ms (next.js: 5ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 5ms, application-code: 16ms)
 GET /api/public/healing-quotes 200 in 32ms (next.js: 21ms, application-code: 11ms)
 GET /api/public/page-configs/home 200 in 54ms (next.js: 33ms, application-code: 21ms)
 GET /api/public/pass/policies 200 in 71ms (next.js: 57ms, application-code: 14ms)
 GET /api/public/attendance/status?userId=15 200 in 85ms (next.js: 74ms, application-code: 11ms)
 GET /api/public/wallet?userId=15 200 in 40ms (next.js: 28ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 51ms (next.js: 41ms, application-code: 10ms)
 GET /api/public/notifications?userId=15&limit=50 200 in 62ms (next.js: 52ms, application-code: 10ms)
 GET /api/public/wishes/my 200 in 73ms (next.js: 63ms, application-code: 10ms)
 GET /api/public/auth/me 200 in 69ms (next.js: 57ms, application-code: 12ms)
 GET /api/public/intro-config 200 in 32ms (next.js: 24ms, application-code: 7ms)
 GET /api/public/wallet?userId=15 200 in 26ms (next.js: 5ms, application-code: 21ms)
 GET /api/public/pass/policies 200 in 19ms (next.js: 4ms, application-code: 15ms)
 GET /api/public/attendance/status?userId=15 200 in 15ms (next.js: 5ms, application-code: 10ms)
 GET /api/public/pass/status?userId=15 200 in 29ms (next.js: 18ms, application-code: 11ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 4ms, application-code: 16ms)
 GET /api/public/grades 200 in 15ms (next.js: 5ms, application-code: 11ms)
 GET /api/public/pass/status?userId=15 200 in 15ms (next.js: 4ms, application-code: 11ms)
 GET /api/public/wallet?userId=15 200 in 17ms (next.js: 4ms, application-code: 13ms)
 GET /api/public/wallet?userId=15 200 in 19ms (next.js: 4ms, application-code: 14ms)
Persisting failed: Unable to write SST file 00000068.sst

Caused by:
    No such file or directory (os error 2)
Compaction failed: Another write batch or compaction is already active (Only a single write operations is allowed at a time)
[?25h
